"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"4220",171,7,4,1,0,0,0,0,0,0,0,0,0,1
"4221",171,8,1,0,0,1,0,0,0,1,0,0,1200,0
"4222",171,8,2,0,1,0,1,0,1,0,0,1,2400,0
"4223",171,8,3,0,0,0,0,1,0,0,1,0,1800,0
"4224",171,8,4,1,0,0,0,0,0,0,0,0,0,1
"4225",171,9,1,0,0,0,1,0,0,0,1,1,3000,0
"4226",171,9,2,0,1,0,0,0,0,0,0,1,1200,0
"4227",171,9,3,0,1,0,0,1,0,1,0,0,4800,0
"4228",171,9,4,1,0,0,0,0,0,0,0,0,0,1
"4229",171,10,1,0,0,0,0,0,0,0,1,0,1800,0
"4230",171,10,2,0,1,0,0,1,0,1,0,1,2400,0
"4231",171,10,3,0,0,1,0,0,1,0,0,0,4800,0
"4232",171,10,4,1,0,0,0,0,0,0,0,0,0,1
"4233",171,11,1,0,1,0,0,1,0,0,1,0,1200,0
"4234",171,11,2,0,0,0,1,0,0,0,0,1,4800,0
"4235",171,11,3,0,1,1,0,0,1,0,0,0,3000,0
"4236",171,11,4,1,0,0,0,0,0,0,0,0,0,1
"4237",171,12,1,0,1,0,0,0,0,0,0,0,2400,0
"4238",171,12,2,0,0,1,0,0,0,1,0,1,1800,0
"4239",171,12,3,0,0,0,1,0,1,0,0,1,1200,0
"4240",171,12,4,1,0,0,0,0,0,0,0,0,0,1
"4241",172,1,1,0,0,0,0,1,0,0,0,1,2400,0
"4242",172,1,2,0,1,1,0,0,1,0,0,1,4800,0
"4243",172,1,3,0,1,0,1,0,0,1,0,0,1800,0
"4244",172,1,4,1,0,0,0,0,0,0,0,0,0,1
"4245",172,3,1,0,0,0,0,0,0,0,1,1,4800,0
"4246",172,3,2,0,1,1,0,0,0,0,0,0,3000,0
"4247",172,3,3,0,0,0,0,1,0,1,0,1,1200,0
"4248",172,3,4,1,0,0,0,0,0,0,0,0,0,1
"4249",172,4,1,0,0,1,0,0,0,0,1,1,1800,0
"4250",172,4,2,0,1,0,0,0,1,0,0,0,2400,0
"4251",172,4,3,0,1,0,1,0,0,0,0,0,4800,0
"4252",172,4,4,1,0,0,0,0,0,0,0,0,0,1
"4253",172,5,1,0,1,0,0,0,0,1,0,1,1200,0
"4254",172,5,2,0,0,0,0,1,0,0,0,0,3000,0
"4255",172,5,3,0,1,0,1,0,0,0,1,1,1800,0
"4256",172,5,4,1,0,0,0,0,0,0,0,0,0,1
"4257",172,6,1,0,0,1,0,0,1,0,0,0,2400,0
"4258",172,6,2,0,1,0,0,1,0,0,1,1,4800,0
"4259",172,6,3,0,0,0,0,0,0,0,0,0,1200,0
"4260",172,6,4,1,0,0,0,0,0,0,0,0,0,1
"4261",172,8,1,0,1,1,0,0,0,0,0,1,1800,0
"4262",172,8,2,0,0,0,1,0,0,1,0,0,4800,0
"4263",172,8,3,0,1,0,0,0,1,0,0,1,3000,0
"4264",172,8,4,1,0,0,0,0,0,0,0,0,0,1
"4265",172,9,1,0,1,0,0,1,0,1,0,0,3000,0
"4266",172,9,2,0,0,1,0,0,0,0,0,1,4800,0
"4267",172,9,3,0,1,0,1,0,1,0,0,0,1800,0
"4268",172,9,4,1,0,0,0,0,0,0,0,0,0,1
"4269",172,10,1,0,0,0,0,0,0,0,1,1,2400,0
"4270",172,10,2,0,1,0,1,0,0,0,0,0,1200,0
"4271",172,10,3,0,0,1,0,0,0,1,0,1,3000,0
"4272",172,10,4,1,0,0,0,0,0,0,0,0,0,1
"4273",172,11,1,0,1,1,0,0,0,1,0,0,4800,0
"4274",172,11,2,0,0,0,0,0,1,0,0,0,1800,0
"4275",172,11,3,0,1,0,0,1,0,0,1,1,1200,0
"4276",172,11,4,1,0,0,0,0,0,0,0,0,0,1
"4277",172,12,1,0,0,0,0,1,1,0,0,1,1200,0
"4278",172,12,2,0,0,0,1,0,0,0,0,1,2400,0
"4279",172,12,3,0,1,0,0,0,0,0,1,0,4800,0
"4280",172,12,4,1,0,0,0,0,0,0,0,0,0,1
"4281",173,1,1,1,0,0,0,1,0,0,0,0,1800,0
"4282",173,1,2,0,0,0,1,0,0,0,1,0,3000,0
"4283",173,1,3,0,1,0,0,0,0,1,0,1,2400,0
"4284",173,1,4,0,0,0,0,0,0,0,0,0,0,1
"4285",173,2,1,0,1,0,1,0,0,0,0,1,3000,0
"4286",173,2,2,1,0,0,0,0,0,1,0,0,1200,0
"4287",173,2,3,0,1,1,0,0,1,0,0,1,2400,0
"4288",173,2,4,0,0,0,0,0,0,0,0,0,0,1
"4289",173,3,1,1,0,1,0,0,0,0,1,1,1800,0
"4290",173,3,2,0,1,0,0,1,1,0,0,0,4800,0
"4291",173,3,3,0,1,0,0,0,0,1,0,1,3000,0
"4292",173,3,4,0,0,0,0,0,0,0,0,0,0,1
"4293",173,4,1,0,0,0,1,0,1,0,0,0,2400,0
"4294",173,4,2,1,1,0,0,1,0,0,0,1,1800,0
"4295",173,4,3,0,0,1,0,0,0,0,1,0,1200,0
"4296",173,4,4,0,0,0,0,0,0,0,0,0,0,1
"4297",173,5,1,0,1,0,1,0,0,1,0,0,1800,0
"4298",173,5,2,0,0,0,0,0,1,0,0,1,4800,0
"4299",173,5,3,0,1,0,0,1,0,0,1,0,2400,0
"4300",173,5,4,1,0,0,0,0,0,0,0,0,0,1
"4301",173,6,1,0,1,0,0,0,0,0,1,0,1200,0
"4302",173,6,2,0,0,0,0,1,0,1,0,1,3000,0
"4303",173,6,3,0,0,1,0,0,0,0,0,1,4800,0
"4304",173,6,4,1,0,0,0,0,0,0,0,0,0,1
"4305",173,7,1,0,1,1,0,0,0,0,0,0,3000,0
"4306",173,7,2,1,0,0,1,0,1,0,0,1,1200,0
"4307",173,7,3,0,0,0,0,1,0,1,0,0,4800,0
"4308",173,7,4,0,0,0,0,0,0,0,0,0,0,1
"4309",173,8,1,0,1,0,1,0,0,0,1,1,4800,0
"4310",173,8,2,0,0,1,0,0,0,0,0,0,2400,0
"4311",173,8,3,1,1,0,0,0,1,0,0,1,1800,0
"4312",173,8,4,0,0,0,0,0,0,0,0,0,0,1
"4313",173,9,1,0,0,0,0,1,1,0,0,0,3000,0
"4314",173,9,2,1,0,0,0,0,0,0,0,0,1800,0
"4315",173,9,3,0,1,1,0,0,0,1,0,1,1200,0
"4316",173,9,4,0,0,0,0,0,0,0,0,0,0,1
"4317",173,10,1,0,1,0,0,1,0,1,0,1,1800,0
"4318",173,10,2,1,0,0,0,0,0,0,0,0,1200,0
"4319",173,10,3,0,1,0,1,0,0,0,1,1,2400,0
"4320",173,10,4,0,0,0,0,0,0,0,0,0,0,1
"4321",174,1,1,0,0,0,1,0,0,1,0,0,1800,0
"4322",174,1,2,0,0,0,0,1,0,0,1,1,2400,0
"4323",174,1,3,0,1,0,0,0,0,0,0,1,1200,0
"4324",174,1,4,1,0,0,0,0,0,0,0,0,0,1
"4325",174,2,1,0,0,0,0,0,0,0,0,1,3000,0
"4326",174,2,2,0,1,1,0,0,1,0,0,0,1800,0
"4327",174,2,3,0,1,0,1,0,0,0,1,0,1200,0
"4328",174,2,4,1,0,0,0,0,0,0,0,0,0,1
"4329",174,3,1,0,0,0,0,0,0,0,1,0,1800,0
"4330",174,3,2,0,0,1,0,0,0,1,0,1,4800,0
"4331",174,3,3,0,1,0,0,1,1,0,0,0,2400,0
"4332",174,3,4,1,0,0,0,0,0,0,0,0,0,1
"4333",174,5,1,0,0,0,0,1,0,0,0,1,1200,0
"4334",174,5,2,0,1,0,0,0,1,0,0,1,1800,0
"4335",174,5,3,0,0,0,1,0,0,1,0,0,3000,0
"4336",174,5,4,1,0,0,0,0,0,0,0,0,0,1
"4337",174,6,1,0,1,0,0,0,0,1,0,0,3000,0
"4338",174,6,2,0,0,0,0,1,1,0,0,1,2400,0
"4339",174,6,3,0,1,1,0,0,0,0,1,0,4800,0
"4340",174,6,4,1,0,0,0,0,0,0,0,0,0,1
"4341",174,7,1,0,1,0,1,0,0,0,0,0,2400,0
"4342",174,7,2,0,0,0,0,0,1,0,0,0,4800,0
"4343",174,7,3,0,0,1,0,0,0,0,1,1,1800,0
"4344",174,7,4,1,0,0,0,0,0,0,0,0,0,1
"4345",174,9,1,0,0,0,1,0,0,1,0,0,2400,0
"4346",174,9,2,0,1,0,0,0,0,0,1,1,4800,0
"4347",174,9,3,0,1,0,0,1,1,0,0,0,1200,0
"4348",174,9,4,1,0,0,0,0,0,0,0,0,0,1
"4349",174,10,1,0,1,0,1,0,1,0,0,0,3000,0
"4350",174,10,2,0,0,0,0,1,0,0,1,1,1200,0
"4351",174,10,3,0,0,1,0,0,0,0,0,1,2400,0
"4352",174,10,4,1,0,0,0,0,0,0,0,0,0,1
"4353",174,11,1,0,0,0,0,0,0,0,0,0,4800,0
"4354",174,11,2,0,0,0,1,0,1,0,0,1,1200,0
"4355",174,11,3,0,1,1,0,0,0,1,0,1,1800,0
"4356",174,11,4,1,0,0,0,0,0,0,0,0,0,1
"4357",174,12,1,0,0,1,0,0,0,0,1,1,3000,0
"4358",174,12,2,0,1,0,0,0,0,1,0,0,1800,0
"4359",174,12,3,0,1,0,0,1,0,0,0,0,2400,0
"4360",174,12,4,1,0,0,0,0,0,0,0,0,0,1
"4361",177,1,1,0,0,0,0,1,0,1,0,1,1800,0
"4362",177,1,2,0,0,1,0,0,0,0,0,0,2400,0
"4363",177,1,3,0,1,0,0,0,0,0,1,1,1200,0
"4364",177,1,4,1,0,0,0,0,0,0,0,0,0,1
"4365",177,2,1,0,0,0,0,0,0,0,0,1,3000,0
"4366",177,2,2,0,1,0,0,1,0,0,1,0,1800,0
"4367",177,2,3,0,1,0,1,0,1,0,0,0,4800,0
"4368",177,2,4,1,0,0,0,0,0,0,0,0,0,1
"4369",177,3,1,0,1,1,0,0,0,1,0,1,4800,0
"4370",177,3,2,0,0,0,1,0,1,0,0,0,2400,0
"4371",177,3,3,0,0,0,0,0,0,0,0,0,1200,0
"4372",177,3,4,1,0,0,0,0,0,0,0,0,0,1
"4373",177,4,1,0,1,0,1,0,0,1,0,1,3000,0
"4374",177,4,2,0,0,1,0,0,0,0,1,0,1800,0
"4375",177,4,3,0,1,0,0,1,1,0,0,1,2400,0
"4376",177,4,4,1,0,0,0,0,0,0,0,0,0,1
"4377",177,6,1,0,1,0,0,0,1,0,0,1,1800,0
"4378",177,6,2,0,1,1,0,0,0,0,1,1,1200,0
"4379",177,6,3,0,0,0,1,0,0,0,0,0,3000,0
"4380",177,6,4,1,0,0,0,0,0,0,0,0,0,1
"4381",177,7,1,0,1,0,0,1,0,0,1,0,4800,0
"4382",177,7,2,0,0,1,0,0,0,1,0,1,1200,0
"4383",177,7,3,0,1,0,0,0,0,0,0,1,2400,0
"4384",177,7,4,1,0,0,0,0,0,0,0,0,0,1
"4385",177,9,1,0,0,0,0,1,1,0,0,1,1200,0
"4386",177,9,2,0,1,0,1,0,0,1,0,0,1800,0
"4387",177,9,3,0,0,0,0,0,0,0,1,1,4800,0
"4388",177,9,4,1,0,0,0,0,0,0,0,0,0,1
"4389",177,10,1,0,0,0,1,0,0,0,1,1,2400,0
"4390",177,10,2,0,1,0,0,0,1,0,0,0,1200,0
"4391",177,10,3,0,1,1,0,0,0,0,0,0,3000,0
"4392",177,10,4,1,0,0,0,0,0,0,0,0,0,1
"4393",177,11,1,0,1,1,0,0,0,1,0,0,2400,0
"4394",177,11,2,0,0,0,0,0,0,0,1,0,3000,0
"4395",177,11,3,0,0,0,0,1,0,0,0,1,1800,0
"4396",177,11,4,1,0,0,0,0,0,0,0,0,0,1
"4397",177,12,1,0,1,0,1,0,0,0,0,1,4800,0
"4398",177,12,2,0,1,0,0,1,0,1,0,1,1200,0
"4399",177,12,3,0,0,1,0,0,1,0,0,0,3000,0
"4400",177,12,4,1,0,0,0,0,0,0,0,0,0,1
"4401",178,1,1,0,0,1,0,0,1,0,0,1,4800,0
"4402",178,1,2,1,1,0,0,1,0,0,1,0,2400,0
"4403",178,1,3,0,0,0,0,0,0,1,0,0,1800,0
"4404",178,1,4,0,0,0,0,0,0,0,0,0,0,1
"4405",178,3,1,0,1,0,1,0,1,0,0,0,4800,0
"4406",178,3,2,1,0,0,0,1,0,1,0,1,3000,0
"4407",178,3,3,0,0,1,0,0,0,0,0,1,2400,0
"4408",178,3,4,0,0,0,0,0,0,0,0,0,0,1
"4409",178,5,1,1,1,0,0,1,1,0,0,1,1800,0
"4410",178,5,2,0,0,0,1,0,0,0,0,0,1200,0
"4411",178,5,3,0,1,1,0,0,0,0,1,1,4800,0
"4412",178,5,4,0,0,0,0,0,0,0,0,0,0,1
"4413",178,6,1,0,0,0,0,0,0,1,0,0,1800,0
"4414",178,6,2,0,0,0,1,0,0,0,1,0,2400,0
"4415",178,6,3,1,1,0,0,1,1,0,0,1,3000,0
"4416",178,6,4,0,0,0,0,0,0,0,0,0,0,1
"4417",178,7,1,0,0,1,0,0,0,0,0,0,3000,0
"4418",178,7,2,0,1,0,0,0,0,1,0,1,2400,0
"4419",178,7,3,1,1,0,0,1,0,0,1,0,1200,0
"4420",178,7,4,0,0,0,0,0,0,0,0,0,0,1
"4421",178,8,1,0,0,1,0,0,1,0,0,1,2400,0
"4422",178,8,2,0,0,0,0,0,0,0,0,1,4800,0
"4423",178,8,3,1,1,0,1,0,0,1,0,0,1800,0
"4424",178,8,4,0,0,0,0,0,0,0,0,0,0,1
"4425",178,9,1,1,1,0,0,0,1,0,0,0,1200,0
"4426",178,9,2,0,1,1,0,0,0,0,1,1,1800,0
"4427",178,9,3,0,0,0,0,1,0,0,0,0,4800,0
"4428",178,9,4,0,0,0,0,0,0,0,0,0,0,1
"4429",178,10,1,0,0,0,1,0,0,1,0,1,3000,0
"4430",178,10,2,0,1,0,0,1,0,0,0,0,2400,0
"4431",178,10,3,1,0,0,0,0,1,0,0,1,1800,0
"4432",178,10,4,0,0,0,0,0,0,0,0,0,0,1
"4433",178,11,1,0,0,0,1,0,0,0,1,0,3000,0
"4434",178,11,2,0,0,0,0,1,1,0,0,0,4800,0
"4435",178,11,3,1,1,1,0,0,0,1,0,1,1200,0
"4436",178,11,4,0,0,0,0,0,0,0,0,0,0,1
"4437",178,12,1,0,1,0,0,0,0,0,1,1,4800,0
"4438",178,12,2,1,0,1,0,0,0,1,0,0,1800,0
"4439",178,12,3,0,1,0,1,0,0,0,0,1,3000,0
"4440",178,12,4,0,0,0,0,0,0,0,0,0,0,1
"4441",179,1,1,0,1,0,0,0,0,0,0,0,1200,0
"4442",179,1,2,0,0,0,1,0,1,0,0,1,2400,0
"4443",179,1,3,0,1,1,0,0,0,0,1,0,3000,0
"4444",179,1,4,1,0,0,0,0,0,0,0,0,0,1
"4445",179,2,1,0,1,0,1,0,1,0,0,0,4800,0
"4446",179,2,2,0,0,0,0,1,0,1,0,1,1200,0
"4447",179,2,3,0,0,1,0,0,0,0,0,1,1800,0
"4448",179,2,4,1,0,0,0,0,0,0,0,0,0,1
"4449",179,3,1,0,1,0,0,1,0,1,0,1,4800,0
"4450",179,3,2,0,0,0,0,0,0,0,1,0,2400,0
"4451",179,3,3,0,0,1,0,0,1,0,0,1,1200,0
"4452",179,3,4,1,0,0,0,0,0,0,0,0,0,1
"4453",179,4,1,0,0,0,0,0,0,0,1,1,3000,0
"4454",179,4,2,0,1,0,0,1,0,0,0,0,1800,0
"4455",179,4,3,0,1,0,1,0,0,1,0,0,2400,0
"4456",179,4,4,1,0,0,0,0,0,0,0,0,0,1
"4457",179,5,1,0,0,1,0,0,0,1,0,0,4800,0
"4458",179,5,2,1,1,0,0,1,0,0,1,1,2400,0
"4459",179,5,3,0,1,0,0,0,1,0,0,0,3000,0
"4460",179,5,4,0,0,0,0,0,0,0,0,0,0,1
"4461",179,6,1,0,0,0,0,1,1,0,0,1,2400,0
"4462",179,6,2,0,0,0,1,0,0,0,0,1,1800,0
"4463",179,6,3,0,1,1,0,0,0,0,1,0,1200,0
"4464",179,6,4,1,0,0,0,0,0,0,0,0,0,1
"4465",179,7,1,0,0,0,0,1,0,0,1,0,1800,0
"4466",179,7,2,0,0,0,1,0,0,1,0,0,1200,0
"4467",179,7,3,0,1,0,0,0,0,0,0,1,4800,0
"4468",179,7,4,1,0,0,0,0,0,0,0,0,0,1
"4469",179,8,1,0,1,0,1,0,1,0,0,1,1800,0
"4470",179,8,2,0,1,1,0,0,0,1,0,1,3000,0
"4471",179,8,3,0,0,0,0,0,0,0,0,0,2400,0
"4472",179,8,4,1,0,0,0,0,0,0,0,0,0,1
"4473",179,11,1,0,1,0,0,0,0,0,1,0,1800,0
"4474",179,11,2,0,1,1,0,0,1,0,0,0,2400,0
"4475",179,11,3,0,0,0,0,1,0,0,0,1,1200,0
"4476",179,11,4,1,0,0,0,0,0,0,0,0,0,1
"4477",179,12,1,0,0,0,0,1,0,1,0,1,3000,0
"4478",179,12,2,0,0,1,0,0,0,0,0,1,2400,0
"4479",179,12,3,0,1,0,1,0,1,0,0,0,1200,0
"4480",179,12,4,1,0,0,0,0,0,0,0,0,0,1
"4481",182,1,1,0,0,0,0,1,0,0,1,1,1800,0
"4482",182,1,2,0,1,0,0,0,0,1,0,1,1200,0
"4483",182,1,3,0,0,1,0,0,1,0,0,0,3000,0
"4484",182,1,4,1,0,0,0,0,0,0,0,0,0,1
"4485",182,2,1,0,1,0,0,1,0,1,0,0,1200,0
"4486",182,2,2,0,0,1,0,0,1,0,0,1,4800,0
"4487",182,2,3,0,1,0,1,0,0,0,0,0,2400,0
"4488",182,2,4,1,0,0,0,0,0,0,0,0,0,1
"4489",182,3,1,0,1,0,0,1,1,0,0,1,2400,0
"4490",182,3,2,0,1,0,1,0,0,0,1,1,3000,0
"4491",182,3,3,0,0,0,0,0,0,0,0,0,1800,0
"4492",182,3,4,1,0,0,0,0,0,0,0,0,0,1
"4493",182,4,1,0,0,1,0,0,0,0,1,0,1200,0
"4494",182,4,2,0,0,0,0,0,0,1,0,0,2400,0
"4495",182,4,3,0,1,0,1,0,0,0,0,1,4800,0
"4496",182,4,4,1,0,0,0,0,0,0,0,0,0,1
"4497",182,5,1,0,1,0,0,0,0,0,1,1,2400,0
"4498",182,5,2,0,1,1,0,0,0,0,0,0,3000,0
"4499",182,5,3,0,0,0,1,0,1,0,0,1,1800,0
"4500",182,5,4,1,0,0,0,0,0,0,0,0,0,1
"4501",182,6,1,0,1,0,0,0,1,0,0,1,1800,0
"4502",182,6,2,0,0,0,0,1,0,1,0,0,3000,0
"4503",182,6,3,0,0,0,1,0,0,0,1,0,1200,0
"4504",182,6,4,1,0,0,0,0,0,0,0,0,0,1
"4505",182,7,1,0,1,1,0,0,0,1,0,0,1800,0
"4506",182,7,2,0,0,0,0,1,0,0,0,1,4800,0
"4507",182,7,3,0,1,0,1,0,1,0,0,0,1200,0
"4508",182,7,4,1,0,0,0,0,0,0,0,0,0,1
"4509",182,8,1,0,0,0,0,0,0,1,0,1,4800,0
"4510",182,8,2,0,1,1,0,0,0,0,0,0,2400,0
"4511",182,8,3,0,0,0,0,1,0,0,1,1,3000,0
"4512",182,8,4,1,0,0,0,0,0,0,0,0,0,1
"4513",182,11,1,0,0,0,1,0,1,0,0,0,3000,0
"4514",182,11,2,0,1,0,0,0,0,1,0,1,2400,0
"4515",182,11,3,0,1,1,0,0,0,0,1,1,4800,0
"4516",182,11,4,1,0,0,0,0,0,0,0,0,0,1
"4517",182,12,1,0,0,0,0,0,0,0,0,0,1800,0
"4518",182,12,2,0,1,0,1,0,1,0,0,1,1200,0
"4519",182,12,3,0,0,0,0,1,0,1,0,0,2400,0
"4520",182,12,4,1,0,0,0,0,0,0,0,0,0,1
"4521",183,1,1,0,1,0,0,1,0,0,0,0,3000,0
"4522",183,1,2,0,1,0,1,0,0,1,0,1,1800,0
"4523",183,1,3,0,0,1,0,0,1,0,0,0,4800,0
"4524",183,1,4,1,0,0,0,0,0,0,0,0,0,1
"4525",183,2,1,0,1,1,0,0,0,1,0,0,4800,0
"4526",183,2,2,0,0,0,0,0,0,0,1,1,2400,0
"4527",183,2,3,1,0,0,0,1,1,0,0,1,1800,0
"4528",183,2,4,0,0,0,0,0,0,0,0,0,0,1
"4529",183,3,1,0,0,0,1,0,0,0,1,0,1200,0
"4530",183,3,2,0,1,0,0,0,0,0,0,1,3000,0
"4531",183,3,3,0,1,1,0,0,1,0,0,1,2400,0
"4532",183,3,4,1,0,0,0,0,0,0,0,0,0,1
"4533",183,4,1,0,1,0,0,0,0,1,0,1,1200,0
"4534",183,4,2,0,0,0,1,0,0,0,0,0,4800,0
"4535",183,4,3,0,0,0,0,1,0,0,1,0,1800,0
"4536",183,4,4,1,0,0,0,0,0,0,0,0,0,1
"4537",183,5,1,0,1,0,1,0,0,0,1,1,1800,0
"4538",183,5,2,0,0,1,0,0,0,0,0,1,3000,0
"4539",183,5,3,0,1,0,0,0,1,0,0,0,1200,0
"4540",183,5,4,1,0,0,0,0,0,0,0,0,0,1
"4541",183,6,1,0,1,1,0,0,0,0,1,1,4800,0
"4542",183,6,2,0,0,0,0,1,0,1,0,0,2400,0
"4543",183,6,3,0,0,0,0,0,1,0,0,0,3000,0
"4544",183,6,4,1,0,0,0,0,0,0,0,0,0,1
"4545",183,7,1,0,1,0,0,0,0,0,1,0,4800,0
"4546",183,7,2,0,1,0,1,0,0,1,0,0,3000,0
"4547",183,7,3,0,0,0,0,1,0,0,0,1,1200,0
"4548",183,7,4,1,0,0,0,0,0,0,0,0,0,1
"4549",183,8,1,0,0,1,0,0,0,1,0,1,1800,0
"4550",183,8,2,0,0,0,1,0,0,0,0,1,4800,0
"4551",183,8,3,0,1,0,0,1,1,0,0,0,2400,0
"4552",183,8,4,1,0,0,0,0,0,0,0,0,0,1
"4553",183,11,1,0,0,1,0,0,0,0,0,0,1200,0
"4554",183,11,2,0,0,0,0,0,1,0,0,1,1800,0
"4555",183,11,3,0,1,0,1,0,0,1,0,0,4800,0
"4556",183,11,4,1,0,0,0,0,0,0,0,0,0,1
"4557",183,12,1,0,1,0,0,0,0,0,1,1,1200,0
"4558",183,12,2,0,0,0,1,0,1,0,0,0,2400,0
"4559",183,12,3,0,1,0,0,1,0,1,0,1,4800,0
"4560",183,12,4,1,0,0,0,0,0,0,0,0,0,1
"4561",184,1,1,0,0,0,1,0,0,0,1,1,3000,0
"4562",184,1,2,0,0,0,0,1,1,0,0,1,4800,0
"4563",184,1,3,0,1,0,0,0,0,0,0,0,1800,0
"4564",184,1,4,1,0,0,0,0,0,0,0,0,0,1
"4565",184,4,1,0,0,0,0,0,1,0,0,0,2400,0
"4566",184,4,2,0,1,1,0,0,0,1,0,1,1800,0
"4567",184,4,3,0,0,0,0,1,0,0,1,0,1200,0
"4568",184,4,4,1,0,0,0,0,0,0,0,0,0,1
"4569",184,5,1,0,1,0,1,0,0,0,1,0,2400,0
"4570",184,5,2,0,1,0,0,0,0,0,0,0,3000,0
"4571",184,5,3,0,0,1,0,0,0,1,0,1,1200,0
"4572",184,5,4,1,0,0,0,0,0,0,0,0,0,1
"4573",184,6,1,0,1,1,0,0,0,0,0,0,4800,0
"4574",184,6,2,0,0,0,0,0,0,1,0,1,3000,0
"4575",184,6,3,0,0,0,0,1,1,0,0,1,1800,0
"4576",184,6,4,1,0,0,0,0,0,0,0,0,0,1
"4577",184,7,1,1,0,1,0,0,0,0,0,1,2400,0
"4578",184,7,2,0,1,0,1,0,1,0,0,1,4800,0
"4579",184,7,3,0,0,0,0,1,0,0,1,0,1800,0
"4580",184,7,4,0,0,0,0,0,0,0,0,0,0,1
"4581",184,8,1,0,1,0,0,1,0,1,0,0,2400,0
"4582",184,8,2,1,1,0,1,0,1,0,0,0,1200,0
"4583",184,8,3,0,0,0,0,0,0,0,1,1,4800,0
"4584",184,8,4,0,0,0,0,0,0,0,0,0,0,1
"4585",184,9,1,0,1,0,0,1,0,1,0,1,1200,0
"4586",184,9,2,0,1,1,0,0,0,0,1,1,3000,0
"4587",184,9,3,1,0,0,1,0,0,0,0,0,1800,0
"4588",184,9,4,0,0,0,0,0,0,0,0,0,0,1
"4589",184,10,1,0,0,1,0,0,0,1,0,0,3000,0
"4590",184,10,2,0,1,0,1,0,0,0,1,1,1800,0
"4591",184,10,3,1,0,0,0,0,1,0,0,0,1200,0
"4592",184,10,4,0,0,0,0,0,0,0,0,0,0,1
"4593",184,11,1,0,0,0,1,0,0,1,0,1,1800,0
"4594",184,11,2,0,1,0,0,0,1,0,0,0,2400,0
"4595",184,11,3,0,0,0,0,1,0,0,0,1,4800,0
"4596",184,11,4,1,0,0,0,0,0,0,0,0,0,1
"4597",184,12,1,0,0,1,0,0,0,0,1,1,2400,0
"4598",184,12,2,1,1,0,0,1,0,0,0,0,3000,0
"4599",184,12,3,0,1,0,0,0,1,0,0,0,4800,0
"4600",184,12,4,0,0,0,0,0,0,0,0,0,0,1
"4601",186,1,1,0,1,1,0,0,0,1,0,0,1200,0
"4602",186,1,2,0,0,0,0,1,0,0,0,1,3000,0
"4603",186,1,3,0,1,0,0,0,0,0,1,0,1800,0
"4604",186,1,4,1,0,0,0,0,0,0,0,0,0,1
"4605",186,3,1,0,1,1,0,0,0,0,1,1,2400,0
"4606",186,3,2,0,0,0,0,1,1,0,0,0,4800,0
"4607",186,3,3,0,1,0,1,0,0,0,0,1,3000,0
"4608",186,3,4,1,0,0,0,0,0,0,0,0,0,1
"4609",186,4,1,0,0,0,1,0,1,0,0,0,1800,0
"4610",186,4,2,0,1,0,0,1,0,1,0,1,2400,0
"4611",186,4,3,0,0,0,0,0,0,0,0,0,1200,0
"4612",186,4,4,1,0,0,0,0,0,0,0,0,0,1
"4613",186,6,1,0,0,1,0,0,1,0,0,1,2400,0
"4614",186,6,2,0,1,0,1,0,0,0,0,0,1200,0
"4615",186,6,3,0,1,0,0,1,0,0,1,0,1800,0
"4616",186,6,4,1,0,0,0,0,0,0,0,0,0,1
"4617",186,7,1,0,1,0,0,0,0,0,0,1,3000,0
"4618",186,7,2,0,1,1,0,0,1,0,0,0,1200,0
"4619",186,7,3,0,0,0,1,0,0,1,0,0,4800,0
"4620",186,7,4,1,0,0,0,0,0,0,0,0,0,1
"4621",186,8,1,0,0,0,0,1,0,0,0,1,1800,0
"4622",186,8,2,0,0,0,1,0,0,0,1,1,4800,0
"4623",186,8,3,0,1,0,0,0,0,1,0,0,3000,0
"4624",186,8,4,1,0,0,0,0,0,0,0,0,0,1
"4625",186,9,1,0,0,1,0,0,0,0,0,0,2400,0
"4626",186,9,2,0,1,0,1,0,1,0,0,1,1800,0
"4627",186,9,3,0,0,0,0,0,0,1,0,1,1200,0
"4628",186,9,4,1,0,0,0,0,0,0,0,0,0,1
"4629",186,10,1,0,1,0,0,0,0,0,0,0,4800,0
"4630",186,10,2,0,1,0,0,1,0,0,1,0,2400,0
"4631",186,10,3,0,0,0,1,0,0,1,0,1,3000,0
"4632",186,10,4,1,0,0,0,0,0,0,0,0,0,1
"4633",186,11,1,0,1,1,0,0,0,0,1,1,4800,0
"4634",186,11,2,0,0,0,0,1,1,0,0,0,3000,0
"4635",186,11,3,0,1,0,1,0,0,1,0,0,2400,0
"4636",186,11,4,1,0,0,0,0,0,0,0,0,0,1
"4637",186,12,1,0,0,1,0,0,0,0,1,0,3000,0
"4638",186,12,2,0,1,0,0,1,1,0,0,0,1200,0
"4639",186,12,3,0,0,0,0,0,0,0,0,1,1800,0
"4640",186,12,4,1,0,0,0,0,0,0,0,0,0,1
"4641",187,2,1,0,0,1,0,0,0,0,0,1,2400,0
"4642",187,2,2,0,0,0,1,0,0,1,0,1,1200,0
"4643",187,2,3,0,1,0,0,0,0,0,1,0,1800,0
"4644",187,2,4,1,0,0,0,0,0,0,0,0,0,1
"4645",187,3,1,0,1,0,0,1,1,0,0,1,3000,0
